wiki_title,wiki_pageid,wiki_url,wiki_state,wiki_level,wiki_wikidata_qid,wiki_nces_id,match_method,match_score,nces_school_id,nces_school_name,nces_sector,nces_state,nces_city,nces_low_grade,nces_high_grade
Grafton High School (Massachusetts),14916009,https://en.wikipedia.org/wiki/Grafton_High_School_(Massachusetts),Massachusetts,high,Q5592540,250537000786,nces_id,100.0,250537000786,Grafton High School,public,MA,grafton,09,12
Grafton Street School,21855297,https://en.wikipedia.org/wiki/Grafton_Street_School,Massachusetts,,Q14715494,,fuzzy,100.0,251323002219,Grafton Street,public,MA,worcester,KG,06
Graham and Parks School,75680853,https://en.wikipedia.org/wiki/Graham_and_Parks_School,Massachusetts,elementary,Q131411888,,fuzzy,100.0,250327000437,Graham and Parks,public,MA,cambridge,PK,05
Greater Lowell Technical High School,25770154,https://en.wikipedia.org/wiki/Greater_Lowell_Technical_High_School,Massachusetts,high,Q2077144,250548002268,nces_id,100.0,250548002268,Gr Lowell Regional Vocational Technical,public,MA,tyngsborough,09,12
Greenfield High School (Massachusetts),30326713,https://en.wikipedia.org/wiki/Greenfield_High_School_(Massachusetts),Massachusetts,high,Q5603963,250549000801,nces_id,100.0,250549000801,Greenfield High,public,MA,greenfield,08,12
Groton School,375316,https://en.wikipedia.org/wiki/Groton_School,Massachusetts,high,Q872541,,name_state,100.0,A1902328,GROTON SCHOOL,private,MA,groton,13,17
Groton-Dunstable Regional High School,17090987,https://en.wikipedia.org/wiki/Groton-Dunstable_Regional_High_School,Massachusetts,high,Q5610754,250550000807,nces_id,100.0,250550000807,Groton Dunstable Regional,public,MA,groton,09,12
Hamilton-Wenham Regional High School,4724969,https://en.wikipedia.org/wiki/Hamilton-Wenham_Regional_High_School,Massachusetts,high,Q5644808,250567000820,nces_id,100.0,250567000820,Hamilton-Wenham Regional High,public,MA,south hamilton,09,12
Hampshire Regional High School,3590341,https://en.wikipedia.org/wiki/Hampshire_Regional_High_School,Massachusetts,high,Q5646071,250574000825,nces_id,100.0,250574000825,Hampshire Regional High,public,MA,westhampton,07,12
Hanover High School (Massachusetts),21946871,https://en.wikipedia.org/wiki/Hanover_High_School_(Massachusetts),Massachusetts,high,Q5649387,250579000829,nces_id,100.0,250579000829,Hanover High,public,MA,hanover,09,12
Haverhill High School,9642459,https://en.wikipedia.org/wiki/Haverhill_High_School,Massachusetts,high,Q5683791,250597000856,nces_id,100.0,250597000856,Haverhill High,public,MA,haverhill,09,12
Hawlemont Regional Elementary School,18478569,https://en.wikipedia.org/wiki/Hawlemont_Regional_Elementary_School,Massachusetts,elementary,Q5685332,,fuzzy,100.0,250600000869,Hawlemont Regional,public,MA,charlemont,PK,06
High School of Commerce (Massachusetts),60479806,https://en.wikipedia.org/wiki/High_School_of_Commerce_(Massachusetts),Massachusetts,high,Q85766514,,name_state,100.0,251113001806,High School Of Commerce,public,MA,springfield,09,12
Hingham High School,1906921,https://en.wikipedia.org/wiki/Hingham_High_School,Massachusetts,high,Q5767128,250609000872,nces_id,100.0,250609000872,Hingham High,public,MA,hingham,09,12
Holliston High School,25616683,https://en.wikipedia.org/wiki/Holliston_High_School,Massachusetts,high,Q16995672,250624000894,nces_id,100.0,250624000894,Holliston High,public,MA,holliston,09,12
"Holy Family High School (New Bedford, Massachusetts)",47955284,"https://en.wikipedia.org/wiki/Holy_Family_High_School_(New_Bedford,_Massachusetts)",Massachusetts,high,Q22073818,,fuzzy,100.0,00602683,HOLY FAMILY ACADEMY,private,MA,gardner,2,13
Holyoke High School,36509400,https://en.wikipedia.org/wiki/Holyoke_High_School,Massachusetts,high,Q5887086,250627000900,nces_id,100.0,250627000900,Holyoke High,public,MA,holyoke,09,12
Hoosac Valley High School,11110837,https://en.wikipedia.org/wiki/Hoosac_Valley_High_School,Massachusetts,high,Q5898515,250178000021,nces_id,100.0,250178000021,Hoosac Valley High School,public,MA,cheshire,08,12
Hopedale Junior Senior High School,57220153,https://en.wikipedia.org/wiki/Hopedale_Junior_Senior_High_School,Massachusetts,high,Q52841530,250630000915,nces_id,100.0,250630000915,Hopedale Jr Sr High,public,MA,hopedale,07,12
Hopkins Academy,22354375,https://en.wikipedia.org/wiki/Hopkins_Academy,Massachusetts,high,Q5900624,250558000813,nces_id,100.0,250558000813,Hopkins Academy,public,MA,hadley,07,12
Hopkinton High School (Massachusetts),25616848,https://en.wikipedia.org/wiki/Hopkinton_High_School_(Massachusetts),Massachusetts,high,Q5900784,250633000920,nces_id,100.0,250633000920,Hopkinton High,public,MA,hopkinton,09,12
Horace Mann School for the Deaf and Hard of Hearing,4347812,https://en.wikipedia.org/wiki/Horace_Mann_School_for_the_Deaf_and_Hard_of_Hearing,Massachusetts,high,Q5901978,,fuzzy,100.0,250279002374,Horace Mann School for the Deaf Hard of Hearing,public,MA,charlestown,PK,12
Hudson High School (Massachusetts),11400241,https://en.wikipedia.org/wiki/Hudson_High_School_(Massachusetts),Massachusetts,high,Q5928707,250639000926,nces_id,100.0,250639000926,Hudson High,public,MA,hudson,08,12
Hull High School,29635933,https://en.wikipedia.org/wiki/Hull_High_School,Massachusetts,high,Q5935922,250642000930,nces_id,100.0,250642000930,Hull High,public,MA,hull,08,12
Inly School,26396625,https://en.wikipedia.org/wiki/Inly_School,Massachusetts,middle,Q6034991,,name_state,100.0,02035734,INLY SCHOOL,private,MA,scituate,2,13
Innovation Academy Charter School,29628464,https://en.wikipedia.org/wiki/Innovation_Academy_Charter_School,Massachusetts,high,Q6036161,250002500524,nces_id,100.0,250002500524,Innovation Academy Charter School,public,MA,tyngsboro,05,12
Ipswich High School (Massachusetts),36233906,https://en.wikipedia.org/wiki/Ipswich_High_School_(Massachusetts),Massachusetts,high,Q6065575,250648000935,nces_id,100.0,250648000935,Ipswich High,public,MA,ipswich,09,12
Ivy Street School,43309099,https://en.wikipedia.org/wiki/Ivy_Street_School,Massachusetts,,Q18152567,,name_state,100.0,A9701958,IVY STREET SCHOOL,private,MA,brookline,13,17
Jefferson School (Massachusetts),18678764,https://en.wikipedia.org/wiki/Jefferson_School_(Massachusetts),Massachusetts,,Q6175578,,fuzzy,100.0,250501000868,Jefferson Elementary,public,MA,franklin,KG,05
John D. O'Bryant School of Mathematics & Science,7778206,https://en.wikipedia.org/wiki/John_D._O'Bryant_School_of_Mathematics_&_Science,Massachusetts,high,Q14715636,250279000205,nces_id,100.0,250279000205,O'Bryant School of Math & Science,public,MA,roxbury,07,12
"Johnson School (North Adams, Massachusetts)",18706449,"https://en.wikipedia.org/wiki/Johnson_School_(North_Adams,_Massachusetts)",Massachusetts,,Q6268411,,fuzzy,100.0,250822002394,Johnson,public,MA,nahant,PK,06
Joseph Case High School,49602546,https://en.wikipedia.org/wiki/Joseph_Case_High_School,Massachusetts,high,Q23018377,251146001893,nces_id,100.0,251146001893,Joseph Case High,public,MA,swansea,09,12
Joshua Eaton Elementary School,34549271,https://en.wikipedia.org/wiki/Joshua_Eaton_Elementary_School,Massachusetts,elementary,Q6289776,,fuzzy,100.0,250999001609,Joshua Eaton,public,MA,reading,KG,05
Judge Rotenberg Center,8382294,https://en.wikipedia.org/wiki/Judge_Rotenberg_Center,Massachusetts,,Q6302634,,fuzzy,100.0,A9701991,THE JUDGE ROTENBERG CENTER,private,MA,canton,8,17
King Philip Regional High School,5546307,https://en.wikipedia.org/wiki/King_Philip_Regional_High_School,Massachusetts,high,Q14715657,250651000940,nces_id,100.0,250651000940,King Philip Regional High,public,MA,wrentham,09,12
Landmark School,2357439,https://en.wikipedia.org/wiki/Landmark_School,Massachusetts,,Q15241473,,fuzzy,100.0,A9103061,LANDMARK HIGH SCHOOL,private,MA,prides crossing,14,17
"Lawrence Academy (Falmouth, Massachusetts)",18702547,"https://en.wikipedia.org/wiki/Lawrence_Academy_(Falmouth,_Massachusetts)",Massachusetts,,Q6503789,,name_state,100.0,02160867,LAWRENCE ACADEMY,private,MA,groton,14,17
"Lawrence Academy (Groton, Massachusetts)",1055444,"https://en.wikipedia.org/wiki/Lawrence_Academy_(Groton,_Massachusetts)",Massachusetts,high,Q1462611,,name_state,100.0,02160867,LAWRENCE ACADEMY,private,MA,groton,14,17
Lawrence High School (Massachusetts),47224628,https://en.wikipedia.org/wiki/Lawrence_High_School_(Massachusetts),Massachusetts,high,Q22073838,250666002856,nces_id,100.0,250666002856,Lawrence High School,public,MA,lawrence,09,12
Lenox Memorial High School (Massachusetts),51264142,https://en.wikipedia.org/wiki/Lenox_Memorial_High_School_(Massachusetts),Massachusetts,high,Q28230438,250675000978,nces_id,100.0,250675000978,Lenox Memorial High,public,MA,lenox,06,12
Leominster High School,8490388,https://en.wikipedia.org/wiki/Leominster_High_School,Massachusetts,high,Q6524447,250678000987,nces_id,100.0,250678000987,Leominster High School,public,MA,leominster,09,12
Leonard School,18554981,https://en.wikipedia.org/wiki/Leonard_School,Massachusetts,,Q6525709,,fuzzy,100.0,250666002766,Leonard Middle School,public,MA,lawrence,06,08
"Lexington Academy (Lexington, Massachusetts)",83023005,"https://en.wikipedia.org/wiki/Lexington_Academy_(Lexington,_Massachusetts)",Massachusetts,,Q139761474,,fuzzy,100.0,250684001001,Lexington High,public,MA,lexington,09,12
Lexington Christian Academy (Massachusetts),10432577,https://en.wikipedia.org/wiki/Lexington_Christian_Academy_(Massachusetts),Massachusetts,high,Q6537802,,name_state,100.0,00604137,LEXINGTON CHRISTIAN ACADEMY,private,MA,lexington,11,17
Lexington High School (Massachusetts),3983570,https://en.wikipedia.org/wiki/Lexington_High_School_(Massachusetts),Massachusetts,high,Q6537817,250684001001,nces_id,100.0,250684001001,Lexington High,public,MA,lexington,09,12
Lincoln-Sudbury Regional High School,2677660,https://en.wikipedia.org/wiki/Lincoln-Sudbury_Regional_High_School,Massachusetts,high,Q3241293,250693001011,nces_id,100.0,250693001011,Lincoln-Sudbury Regional High,public,MA,sudbury,09,12
Linden School,13487826,https://en.wikipedia.org/wiki/Linden_School,Massachusetts,elementary,Q6552352,250717001361,nces_id,100.0,250717001361,Linden,public,MA,malden,KG,08
Littleton High School (Massachusetts),18102626,https://en.wikipedia.org/wiki/Littleton_High_School_(Massachusetts),Massachusetts,high,Q6653118,250696001012,nces_id,100.0,250696001012,Littleton High School,public,MA,littleton,09,12
Longmeadow High School,10112617,https://en.wikipedia.org/wiki/Longmeadow_High_School,Massachusetts,high,Q6674096,250699001020,nces_id,100.0,250699001020,Longmeadow High,public,MA,longmeadow,09,12
Lowell Catholic,6261051,https://en.wikipedia.org/wiki/Lowell_Catholic,Massachusetts,high,Q2077099,,name_state,100.0,A9103071,LOWELL CATHOLIC,private,MA,lowell,2,17
Lowell High School (Massachusetts),3042027,https://en.wikipedia.org/wiki/Lowell_High_School_(Massachusetts),Massachusetts,high,Q6693217,250702001041,nces_id,100.0,250702001041,Lowell High,public,MA,lowell,09,12
"Lowell School (Cambridge, Massachusetts)",17704939,"https://en.wikipedia.org/wiki/Lowell_School_(Cambridge,_Massachusetts)",Massachusetts,,Q6693259,,fuzzy,100.0,250702001041,Lowell High,public,MA,lowell,09,12
Ludlow High School,26878430,https://en.wikipedia.org/wiki/Ludlow_High_School,Massachusetts,high,Q6698853,250705001056,nces_id,100.0,250705001056,Ludlow Senior High,public,MA,ludlow,09,12
Lunenburg High School,8564669,https://en.wikipedia.org/wiki/Lunenburg_High_School,Massachusetts,high,Q6704221,250708001058,nces_id,100.0,250708001058,Lunenburg High,public,MA,lunenburg,09,12
Lynn Classical High School,14292854,https://en.wikipedia.org/wiki/Lynn_Classical_High_School,Massachusetts,high,Q6708972,250711001067,nces_id,100.0,250711001067,Classical High,public,MA,lynn,09,12
Lynn English High School,18746789,https://en.wikipedia.org/wiki/Lynn_English_High_School,Massachusetts,high,Q5378283,250711001080,nces_id,100.0,250711001080,Lynn English High,public,MA,lynn,09,12
Lynn Vocational and Technical Institute,23979579,https://en.wikipedia.org/wiki/Lynn_Vocational_and_Technical_Institute,Massachusetts,high,Q6709284,250711002277,nces_id,100.0,250711002277,Lynn Vocational Technical Institute,public,MA,lynn,PK,12
Lynnfield High School,42163880,https://en.wikipedia.org/wiki/Lynnfield_High_School,Massachusetts,high,Q17019436,250714001090,nces_id,100.0,250714001090,Lynnfield High,public,MA,lynnfield,09,12
MacDuffie School,2083501,https://en.wikipedia.org/wiki/MacDuffie_School,Massachusetts,high,Q6721867,,fuzzy,100.0,00603949,THE MACDUFFIE SCHOOL,private,MA,granby,11,17
Madison Park Technical Vocational High School,42252075,https://en.wikipedia.org/wiki/Madison_Park_Technical_Vocational_High_School,Massachusetts,high,Q16894462,250279000282,nces_id,100.0,250279000282,Madison Park Technical Vocational High School,public,MA,roxbury,09,12
Maimonides School,3816104,https://en.wikipedia.org/wiki/Maimonides_School,Massachusetts,high,Q6735872,,name_state,100.0,00603585,MAIMONIDES SCHOOL,private,MA,brookline,2,17
Malden Catholic High School,3737099,https://en.wikipedia.org/wiki/Malden_Catholic_High_School,Massachusetts,high,Q14715694,,name_state,100.0,00600562,MALDEN CATHOLIC HIGH SCHOOL,private,MA,malden,14,17
Malden High School,2517338,https://en.wikipedia.org/wiki/Malden_High_School,Massachusetts,high,Q6742778,250717001106,nces_id,100.0,250717001106,Malden High,public,MA,malden,09,12
Manchester Essex Regional Middle/High School,25260434,https://en.wikipedia.org/wiki/Manchester_Essex_Regional_Middle/High_School,Massachusetts,high,Q6747396,250006701109,nces_id,100.0,250006701109,Manchester Essex Regional High School,public,MA,manchester,09,12
Mansfield High School (Massachusetts),5012968,https://en.wikipedia.org/wiki/Mansfield_High_School_(Massachusetts),Massachusetts,high,Q6751650,250723001114,nces_id,100.0,250723001114,Mansfield High,public,MA,mansfield,09,12
Marblehead High School,27177915,https://en.wikipedia.org/wiki/Marblehead_High_School,Massachusetts,high,Q6755246,250726001124,nces_id,100.0,250726001124,Marblehead High,public,MA,marblehead,09,12
Margaret Neary School,22952360,https://en.wikipedia.org/wiki/Margaret_Neary_School,Massachusetts,elementary,Q6759767,,fuzzy,100.0,251098001760,Margaret A Neary,public,MA,southborough,04,05
Marshfield High School (Massachusetts),17516947,https://en.wikipedia.org/wiki/Marshfield_High_School_(Massachusetts),Massachusetts,high,Q6773916,250735001142,nces_id,100.0,250735001142,Marshfield High,public,MA,marshfield,09,12
Martha's Vineyard Regional High School,3052443,https://en.wikipedia.org/wiki/Martha's_Vineyard_Regional_High_School,Massachusetts,high,Q6774305,250738001145,nces_id,100.0,250738001145,Martha's Vineyard Regional High,public,MA,oak bluffs,09,12
Masconomet Regional High School,5386248,https://en.wikipedia.org/wiki/Masconomet_Regional_High_School,Massachusetts,high,Q6782880,250741001146,nces_id,100.0,250741001146,Masconomet Regional High School,public,MA,boxford,09,12
Mashpee Middle-High School,13683647,https://en.wikipedia.org/wiki/Mashpee_Middle-High_School,Massachusetts,high,Q6783202,250744000886,nces_id,100.0,250744000886,Mashpee Middle-High School,public,MA,mashpee,07,12
Maynard High School (Massachusetts),54538852,https://en.wikipedia.org/wiki/Maynard_High_School_(Massachusetts),Massachusetts,high,Q38252074,250750001153,nces_id,100.0,250750001153,Maynard High,public,MA,maynard,09,12
Medfield High School,33585695,https://en.wikipedia.org/wiki/Medfield_High_School,Massachusetts,high,Q6805286,250753001157,nces_id,100.0,250753001157,Medfield Senior High,public,MA,medfield,09,12
Medford High School (Massachusetts),31664742,https://en.wikipedia.org/wiki/Medford_High_School_(Massachusetts),Massachusetts,high,Q6805312,250756001176,nces_id,100.0,250756001176,Medford High,public,MA,medford,09,12
Medway High School (Massachusetts),8684488,https://en.wikipedia.org/wiki/Medway_High_School_(Massachusetts),Massachusetts,high,Q6807408,250759001184,nces_id,100.0,250759001184,Medway High,public,MA,medway,09,12
Melrose High School (Massachusetts),2959194,https://en.wikipedia.org/wiki/Melrose_High_School_(Massachusetts),Massachusetts,high,Q6813655,250762001193,nces_id,100.0,250762001193,Melrose High,public,MA,melrose,09,12
Methuen High School,7943759,https://en.wikipedia.org/wiki/Methuen_High_School,Massachusetts,high,Q6823905,250774001213,nces_id,100.0,250774001213,Methuen High,public,MA,methuen,09,12
Middleborough High School,31085957,https://en.wikipedia.org/wiki/Middleborough_High_School,Massachusetts,high,Q6841712,250777001227,nces_id,100.0,250777001227,Middleborough High,public,MA,middleborough,09,12
Milford High School (Massachusetts),22081501,https://en.wikipedia.org/wiki/Milford_High_School_(Massachusetts),Massachusetts,high,Q6851726,250786001239,nces_id,100.0,250786001239,Milford High,public,MA,milford,09,12
Millbury High School,13008807,https://en.wikipedia.org/wiki/Millbury_High_School,Massachusetts,high,Q6858661,250789001249,nces_id,100.0,250789001249,Millbury Junior/Senior High,public,MA,millbury,07,12
Millis High School,20711015,https://en.wikipedia.org/wiki/Millis_High_School,Massachusetts,high,Q6859869,250792001255,nces_id,100.0,250792001255,Millis High School,public,MA,millis,09,12
Milton Academy,494001,https://en.wikipedia.org/wiki/Milton_Academy,Massachusetts,high,Q6860967,,name_state,100.0,A1902344,MILTON ACADEMY,private,MA,milton,3,17
Milton High School (Massachusetts),9133484,https://en.wikipedia.org/wiki/Milton_High_School_(Massachusetts),Massachusetts,high,Q6861155,250798001262,nces_id,100.0,250798001262,Milton High,public,MA,milton,09,12
Minnechaug Regional High School,3587505,https://en.wikipedia.org/wiki/Minnechaug_Regional_High_School,Massachusetts,high,Q6868055,250573000824,nces_id,100.0,250573000824,Minnechaug Regional High,public,MA,wilbraham,09,12
Minuteman Career and Technical High School,4094930,https://en.wikipedia.org/wiki/Minuteman_Career_and_Technical_High_School,Massachusetts,high,Q14715713,250798501264,nces_id,100.0,250798501264,Minuteman Regional High,public,MA,lexington,09,12
Miss Hall's School,5425558,https://en.wikipedia.org/wiki/Miss_Hall's_School,Massachusetts,high,Q12241708,,name_state,100.0,A2400093,MISS HALL'S SCHOOL,private,MA,pittsfield,14,17
Mohawk Trail Regional High School,16877730,https://en.wikipedia.org/wiki/Mohawk_Trail_Regional_High_School,Massachusetts,high,Q6893815,250799001265,nces_id,100.0,250799001265,Mohawk Trail Regional School,public,MA,shelburne falls,07,12
Monomoy Regional High School,36511951,https://en.wikipedia.org/wiki/Monomoy_Regional_High_School,Massachusetts,high,Q6901767,250054402836,nces_id,100.0,250054402836,Monomoy Regional High School,public,MA,harwich,08,12
Monson High School,7269596,https://en.wikipedia.org/wiki/Monson_High_School,Massachusetts,high,Q6902602,250804001269,nces_id,100.0,250804001269,Monson High School,public,MA,monson,07,12
